#nx=3 [0.00000000000E+00,2.50000000000E+01] [2.50000000000E+01,5.00000000000E+01] [5.00000000000E+01,7.50000000000E+01] [7.50000000000E+01,1.00000000000E+02] [1.00000000000E+02,1.25000000000E+02] [1.25000000000E+02,1.50000000000E+02] [1.50000000000E+02,1.75000000000E+02] [1.75000000000E+02,2.00000000000E+02] [2.00000000000E+02,2.50000000000E+02] [2.50000000000E+02,3.00000000000E+02] [3.00000000000E+02,3.50000000000E+02] [3.50000000000E+02,4.00000000000E+02] [4.00000000000E+02,4.50000000000E+02] [4.50000000000E+02,5.00000000000E+02] [5.00000000000E+02,6.00000000000E+02] [6.00000000000E+02,8.00000000000E+02] 
../LO/LOjob/035/00/WpJ.WpJ_LO.LO.ptw.s3500.tab.gz 0.00000000000E+00 8.37777349246E-03 8.32654293694E-03 8.31770350050E-03 8.32784460816E-03 8.33264152127E-03 8.40267785302E-03 8.31869771952E-03 8.34386039612E-03 8.34368075107E-03 8.33936416443E-03 8.34357127124E-03 8.33138266214E-03 8.39441826992E-03 8.33735441673E-03 8.33744683041E-03
../LO/LOjob/077/00/WpJ.WpJ_LO.LO.ptw.s7700.tab.gz 0.00000000000E+00 8.30656457094E-03 8.34223294974E-03 8.33428279428E-03 8.33136477582E-03 8.34278400174E-03 8.41022803471E-03 8.33120043705E-03 8.34113439702E-03 8.32168813112E-03 8.33256240243E-03 8.34503714498E-03 8.32697706142E-03 8.40086417181E-03 8.33023002392E-03 8.33639087699E-03
../LO/LOjob/027/00/WpJ.WpJ_LO.LO.ptw.s2700.tab.gz 0.00000000000E+00 8.39123712737E-03 8.33848640352E-03 8.33192360541E-03 8.34143418709E-03 8.33946265811E-03 8.40401774899E-03 8.33063258539E-03 8.31870523837E-03 8.32354504439E-03 8.32903212643E-03 8.31497536227E-03 8.33042113679E-03 8.39651703903E-03 8.33062721676E-03 8.33419629297E-03
../LO/LOjob/023/00/WpJ.WpJ_LO.LO.ptw.s2300.tab.gz 0.00000000000E+00 8.34376767710E-03 8.33723279803E-03 8.33507489387E-03 8.32786758402E-03 8.33819984380E-03 8.40828331222E-03 8.34444484807E-03 8.32136443300E-03 8.33709357416E-03 8.33761691866E-03 8.33939104443E-03 8.33404831761E-03 8.39867585515E-03 8.33822717517E-03 8.32882649374E-03
../LO/LOjob/069/00/WpJ.WpJ_LO.LO.ptw.s6900.tab.gz 0.00000000000E+00 8.30656426099E-03 8.33729394293E-03 8.32999441850E-03 8.32989875794E-03 8.32645373222E-03 8.40667849897E-03 8.33725986366E-03 8.33411968842E-03 8.31760566156E-03 8.33054955213E-03 8.33625441437E-03 8.33028551183E-03 8.41786106723E-03 8.34592674884E-03 8.34317824227E-03
../LO/LOjob/065/00/WpJ.WpJ_LO.LO.ptw.s6500.tab.gz 0.00000000000E+00 8.34294739981E-03 8.33608914696E-03 8.32274901404E-03 8.31755127318E-03 8.33226966543E-03 8.40492900382E-03 8.33189338146E-03 8.32946408902E-03 8.34358226553E-03 8.33530798099E-03 8.33568303022E-03 8.34406309330E-03 8.40514160014E-03 8.33062532812E-03 8.32959300588E-03
../LO/LOjob/061/00/WpJ.WpJ_LO.LO.ptw.s6100.tab.gz 0.00000000000E+00 8.35290720152E-03 8.32654904032E-03 8.33162370523E-03 8.33705233672E-03 8.33216350580E-03 8.40193019900E-03 8.31523173104E-03 8.32402717286E-03 8.33495674832E-03 8.34338124018E-03 8.32708115107E-03 8.33323524905E-03 8.40786045273E-03 8.32534471006E-03 8.34653151857E-03
../LO/LOjob/015/00/WpJ.WpJ_LO.LO.ptw.s1500.tab.gz 0.00000000000E+00 8.33371464664E-03 8.33765965080E-03 8.33765253388E-03 8.34420298927E-03 8.33151777815E-03 8.40994933085E-03 8.33156984682E-03 8.33984748202E-03 8.33716387988E-03 8.32525670692E-03 8.33161011987E-03 8.32783628524E-03 8.39192204308E-03 8.33437766633E-03 8.33014656910E-03
../LO/LOjob/011/00/WpJ.WpJ_LO.LO.ptw.s1100.tab.gz 0.00000000000E+00 8.31467712834E-03 8.33176623425E-03 8.33175854277E-03 8.33666942195E-03 8.33292435216E-03 8.39533825026E-03 8.33400465454E-03 8.34290085386E-03 8.33118733952E-03 8.33984793824E-03 8.33309998110E-03 8.33490981395E-03 8.40271175106E-03 8.33525682525E-03 8.33698705625E-03
../LO/LOjob/053/00/WpJ.WpJ_LO.LO.ptw.s5300.tab.gz 0.00000000000E+00 8.28727514012E-03 8.32963145411E-03 8.33383292606E-03 8.32953238009E-03 8.33069259241E-03 8.39361977142E-03 8.33785897639E-03 8.33681210082E-03 8.32866942361E-03 8.35594855050E-03 8.33887130134E-03 8.34005694383E-03 8.40674235560E-03 8.33531091167E-03 8.32744137686E-03
../LO/LOjob/095/00/WpJ.WpJ_LO.LO.ptw.s9500.tab.gz 0.00000000000E+00 8.33272536986E-03 8.33288322014E-03 8.33718420463E-03 8.33152078952E-03 8.32152666061E-03 8.40246798960E-03 8.33321088214E-03 8.33808772967E-03 8.33231517405E-03 8.34123422520E-03 8.33159639698E-03 8.33245180646E-03 8.41219744607E-03 8.33233444394E-03 8.33434117285E-03
../LO/LOjob/091/00/WpJ.WpJ_LO.LO.ptw.s9100.tab.gz 0.00000000000E+00 8.32461473473E-03 8.34274439674E-03 8.33071379349E-03 8.33842394501E-03 8.34006099888E-03 8.40323249964E-03 8.33510348811E-03 8.33827899244E-03 8.34602304734E-03 8.33672668225E-03 8.34989436459E-03 8.33546659835E-03 8.40244778302E-03 8.33524704482E-03 8.32547569451E-03
../LO/LOjob/116/00/WpJ.WpJ_LO.LO.ptw.s11600.tab.gz 0.00000000000E+00 8.30917491365E-03 8.33333263254E-03 8.32855039929E-03 8.32743604127E-03 8.34099120907E-03 8.42060353406E-03 8.33065099419E-03 8.34022149615E-03 8.32831388855E-03 8.34284882284E-03 8.33591193171E-03 8.34172792069E-03 8.39718125265E-03 8.33180895041E-03 8.32429104183E-03
../LO/LOjob/041/00/WpJ.WpJ_LO.LO.ptw.s4100.tab.gz 0.00000000000E+00 8.34662632972E-03 8.33061224432E-03 8.33890552382E-03 8.32645469372E-03 8.33605122841E-03 8.40837828141E-03 8.34007678024E-03 8.31425235350E-03 8.33107622022E-03 8.33074833809E-03 8.33805437144E-03 8.33499427157E-03 8.40389839746E-03 8.33552723325E-03 8.33977765423E-03
../LO/LOjob/112/00/WpJ.WpJ_LO.LO.ptw.s11200.tab.gz 0.00000000000E+00 8.34965708859E-03 8.32753721378E-03 8.32849871780E-03 8.33436959183E-03 8.33057100936E-03 8.41733483363E-03 8.32540037996E-03 8.33072618964E-03 8.33470099456E-03 8.32887711364E-03 8.33326497961E-03 8.32229795026E-03 8.40612782200E-03 8.33479616181E-03 8.32165484344E-03
../LO/LOjob/104/00/WpJ.WpJ_LO.LO.ptw.s10400.tab.gz 0.00000000000E+00 8.32819790285E-03 8.33854774989E-03 8.34784030392E-03 8.34478476531E-03 8.31811279510E-03 8.41130548548E-03 8.34238634643E-03 8.33483362581E-03 8.32959514017E-03 8.33869980386E-03 8.33208480355E-03 8.33302170343E-03 8.40148963150E-03 8.34148641597E-03 8.33783946728E-03
../LO/LOjob/100/00/WpJ.WpJ_LO.LO.ptw.s10000.tab.gz 0.00000000000E+00 8.35962794987E-03 8.33884457643E-03 8.33789296794E-03 8.33356730345E-03 8.32944319285E-03 8.38623925240E-03 8.32901694224E-03 8.33345985410E-03 8.34485788290E-03 8.33242305026E-03 8.31263791281E-03 8.33169318936E-03 8.40279894010E-03 8.33190837262E-03 8.32868237664E-03
../LO/LOjob/036/00/WpJ.WpJ_LO.LO.ptw.s3600.tab.gz 0.00000000000E+00 8.36418749671E-03 8.32926314029E-03 8.33536338079E-03 8.32471156661E-03 8.32728532909E-03 8.39611946346E-03 8.31938949044E-03 8.33173538773E-03 8.33436604018E-03 8.32910353506E-03 8.33379586455E-03 8.34188034981E-03 8.41845822084E-03 8.32972484628E-03 8.33328876163E-03
../LO/LOjob/078/00/WpJ.WpJ_LO.LO.ptw.s7800.tab.gz 0.00000000000E+00 8.36859704627E-03 8.33262952199E-03 8.33394692357E-03 8.34889905441E-03 8.32627913920E-03 8.40027569816E-03 8.32951061641E-03 8.33137317563E-03 8.34021051920E-03 8.31763589814E-03 8.34005144628E-03 8.34089966033E-03 8.40881996169E-03 8.33125495303E-03 8.33478935131E-03
../LO/LOjob/028/00/WpJ.WpJ_LO.LO.ptw.s2800.tab.gz 0.00000000000E+00 8.34725885919E-03 8.32518683457E-03 8.33380156574E-03 8.32665909327E-03 8.33562990841E-03 8.42127520222E-03 8.35437323925E-03 8.33436573209E-03 8.34121993818E-03 8.32432926313E-03 8.34236959155E-03 8.33569265454E-03 8.38824118406E-03 8.32512491046E-03 8.34221248413E-03
../LO/LOjob/024/00/WpJ.WpJ_LO.LO.ptw.s2400.tab.gz 0.00000000000E+00 8.35696323743E-03 8.33318135501E-03 8.33181780021E-03 8.33735422623E-03 8.32514231047E-03 8.39392342389E-03 8.33096915102E-03 8.33297156502E-03 8.33503948080E-03 8.34076672803E-03 8.33580193787E-03 8.34596984841E-03 8.39834251093E-03 8.33710325368E-03 8.32130868445E-03
../LO/LOjob/066/00/WpJ.WpJ_LO.LO.ptw.s6600.tab.gz 0.00000000000E+00 8.30251030983E-03 8.33093562672E-03 8.34270215747E-03 8.33519307055E-03 8.34937459905E-03 8.41458817717E-03 8.34393289834E-03 8.33778508734E-03 8.32160128837E-03 8.32625200460E-03 8.32372425193E-03 8.32066329650E-03 8.39841756863E-03 8.31589440579E-03 8.33138792525E-03
../LO/LOjob/016/00/WpJ.WpJ_LO.LO.ptw.s1600.tab.gz 0.00000000000E+00 8.27982324333E-03 8.33231938108E-03 8.33295007189E-03 8.34980751683E-03 8.33061138932E-03 8.39151978982E-03 8.33513055888E-03 8.33135311202E-03 8.33354175431E-03 8.33462954625E-03 8.32895130848E-03 8.30936936189E-03 8.40700361368E-03 8.33124130453E-03 8.33977661902E-03
../LO/LOjob/012/00/WpJ.WpJ_LO.LO.ptw.s1200.tab.gz 0.00000000000E+00 8.30147072111E-03 8.33184525422E-03 8.33599475607E-03 8.34372395896E-03 8.33127783717E-03 8.41851775077E-03 8.33399852918E-03 8.32544325671E-03 8.32759036928E-03 8.32265727949E-03 8.32454046944E-03 8.33609355537E-03 8.39996470808E-03 8.32190384728E-03 8.33259820657E-03
../LO/LOjob/054/00/WpJ.WpJ_LO.LO.ptw.s5400.tab.gz 0.00000000000E+00 8.33262542530E-03 8.33516568224E-03 8.33310028225E-03 8.32079166794E-03 8.33952397288E-03 8.38483468365E-03 8.31264291486E-03 8.34708632438E-03 8.33257471477E-03 8.33241220856E-03 8.31928115458E-03 8.34603362314E-03 8.40347507600E-03 8.33043545920E-03 8.33205752404E-03
../LO/LOjob/050/00/WpJ.WpJ_LO.LO.ptw.s5000.tab.gz 0.00000000000E+00 8.35343139421E-03 8.32513649519E-03 8.33812629348E-03 8.33968735422E-03 8.32943552216E-03 8.40423221402E-03 8.32063709283E-03 8.33295390075E-03 8.33847904139E-03 8.33508264731E-03 8.33379772936E-03 8.32625029034E-03 8.40389839746E-03 8.33779272652E-03 8.33052103048E-03
../LO/LOjob/096/00/WpJ.WpJ_LO.LO.ptw.s9600.tab.gz 0.00000000000E+00 8.36804879183E-03 8.33800671893E-03 8.33506791561E-03 8.32084948505E-03 8.33666048621E-03 8.40387479497E-03 8.34618593371E-03 8.34001899883E-03 8.35231022802E-03 8.33815563552E-03 8.33665113659E-03 8.32535687447E-03 8.40578738371E-03 8.35076836133E-03 8.33408631833E-03
../LO/LOjob/004/00/WpJ.WpJ_LO.LO.ptw.s400.tab.gz 0.00000000000E+00 8.25451127998E-03 8.33633395104E-03 8.31931068622E-03 8.32351731195E-03 8.35325468173E-03 8.39054798960E-03 8.32692812412E-03 8.33256432449E-03 8.33675435943E-03 8.33072787581E-03 8.33935994593E-03 8.33370069989E-03 8.41629490147E-03 8.32980614249E-03 8.32904065433E-03
../LO/LOjob/092/00/WpJ.WpJ_LO.LO.ptw.s9200.tab.gz 0.00000000000E+00 8.33272536986E-03 8.33288322014E-03 8.33718420463E-03 8.33152078952E-03 8.32152666061E-03 8.40246798960E-03 8.33321088214E-03 8.33808772967E-03 8.33231517405E-03 8.34123422520E-03 8.33159639698E-03 8.33245180646E-03 8.40674235560E-03 8.33233444394E-03 8.33434117285E-03
../LO/LOjob/117/00/WpJ.WpJ_LO.LO.ptw.s11700.tab.gz 0.00000000000E+00 8.25451127998E-03 8.33633395104E-03 8.31931068622E-03 8.32351731195E-03 8.35325468173E-03 8.39054798960E-03 8.32692812412E-03 8.33256432449E-03 8.33675435943E-03 8.33072787581E-03 8.33935994593E-03 8.33370069989E-03 8.40091264701E-03 8.32980614249E-03 8.32904065433E-03
../LO/LOjob/042/00/WpJ.WpJ_LO.LO.ptw.s4200.tab.gz 0.00000000000E+00 8.30147072111E-03 8.33184525422E-03 8.33599475607E-03 8.34372395896E-03 8.33127783717E-03 8.41851775077E-03 8.33399852918E-03 8.32544325671E-03 8.32759036928E-03 8.32265727949E-03 8.32454046944E-03 8.33609355537E-03 8.40700361368E-03 8.32190384728E-03 8.33259820657E-03
../LO/LOjob/113/00/WpJ.WpJ_LO.LO.ptw.s11300.tab.gz 0.00000000000E+00 8.27982324333E-03 8.33231938108E-03 8.33295007189E-03 8.34980751683E-03 8.33061138932E-03 8.39151978982E-03 8.33513055888E-03 8.33135311202E-03 8.33354175431E-03 8.33462954625E-03 8.32895130848E-03 8.30936936189E-03 8.39841756863E-03 8.33124130453E-03 8.33977661902E-03
../LO/LOjob/084/00/WpJ.WpJ_LO.LO.ptw.s8400.tab.gz 0.00000000000E+00 8.30251030983E-03 8.33093562672E-03 8.34270215747E-03 8.33519307055E-03 8.34937459905E-03 8.41458817717E-03 8.34393289834E-03 8.33778508734E-03 8.32160128837E-03 8.32625200460E-03 8.32372425193E-03 8.32066329650E-03 8.39834251093E-03 8.31589440579E-03 8.33138792525E-03
../LO/LOjob/080/00/WpJ.WpJ_LO.LO.ptw.s8000.tab.gz 0.00000000000E+00 8.35696323743E-03 8.33318135501E-03 8.33181780021E-03 8.33735422623E-03 8.32514231047E-03 8.39392342389E-03 8.33096915102E-03 8.33297156502E-03 8.33503948080E-03 8.34076672803E-03 8.33580193787E-03 8.34596984841E-03 8.38824118406E-03 8.33710325368E-03 8.32130868445E-03
../LO/LOjob/105/00/WpJ.WpJ_LO.LO.ptw.s10500.tab.gz 0.00000000000E+00 8.34725885919E-03 8.32518683457E-03 8.33380156574E-03 8.32665909327E-03 8.33562990841E-03 8.42127520222E-03 8.35437323925E-03 8.33436573209E-03 8.34121993818E-03 8.32432926313E-03 8.34236959155E-03 8.33569265454E-03 8.40881996169E-03 8.32512491046E-03 8.34221248413E-03
../LO/LOjob/030/00/WpJ.WpJ_LO.LO.ptw.s3000.tab.gz 0.00000000000E+00 8.36859704627E-03 8.33262952199E-03 8.33394692357E-03 8.34889905441E-03 8.32627913920E-03 8.40027569816E-03 8.32951061641E-03 8.33137317563E-03 8.34021051920E-03 8.31763589814E-03 8.34005144628E-03 8.34089966033E-03 8.41845822084E-03 8.33125495303E-03 8.33478935131E-03
../LO/LOjob/101/00/WpJ.WpJ_LO.LO.ptw.s10100.tab.gz 0.00000000000E+00 8.36418749671E-03 8.32926314029E-03 8.33536338079E-03 8.32471156661E-03 8.32728532909E-03 8.39611946346E-03 8.31938949044E-03 8.33173538773E-03 8.33436604018E-03 8.32910353506E-03 8.33379586455E-03 8.34188034981E-03 8.40279894010E-03 8.32972484628E-03 8.33328876163E-03
../LO/LOjob/079/00/WpJ.WpJ_LO.LO.ptw.s7900.tab.gz 0.00000000000E+00 8.35962794987E-03 8.33884457643E-03 8.33789296794E-03 8.33356730345E-03 8.32944319285E-03 8.38623925240E-03 8.32901694224E-03 8.33345985410E-03 8.34485788290E-03 8.33242305026E-03 8.31263791281E-03 8.33169318936E-03 8.40148963150E-03 8.33190837262E-03 8.32868237664E-03
../LO/LOjob/029/00/WpJ.WpJ_LO.LO.ptw.s2900.tab.gz 0.00000000000E+00 8.32819790285E-03 8.33854774989E-03 8.34784030392E-03 8.34478476531E-03 8.31811279510E-03 8.41130548548E-03 8.34238634643E-03 8.33483362581E-03 8.32959514017E-03 8.33869980386E-03 8.33208480355E-03 8.33302170343E-03 8.40612782200E-03 8.34148641597E-03 8.33783946728E-03
../LO/LOjob/025/00/WpJ.WpJ_LO.LO.ptw.s2500.tab.gz 0.00000000000E+00 8.34965708859E-03 8.32753721378E-03 8.32849871780E-03 8.33436959183E-03 8.33057100936E-03 8.41733483363E-03 8.32540037996E-03 8.33072618964E-03 8.33470099456E-03 8.32887711364E-03 8.33326497961E-03 8.32229795026E-03 8.39718125265E-03 8.33479616181E-03 8.32165484344E-03
../LO/LOjob/067/00/WpJ.WpJ_LO.LO.ptw.s6700.tab.gz 0.00000000000E+00 8.36804879183E-03 8.33800671893E-03 8.33506791561E-03 8.32084948505E-03 8.33666048621E-03 8.40387479497E-03 8.34618593371E-03 8.34001899883E-03 8.35231022802E-03 8.33815563552E-03 8.33665113659E-03 8.32535687447E-03 8.40578738371E-03 8.35076836133E-03 8.33408631833E-03
../LO/LOjob/017/00/WpJ.WpJ_LO.LO.ptw.s1700.tab.gz 0.00000000000E+00 8.34662632972E-03 8.33061224432E-03 8.33890552382E-03 8.32645469372E-03 8.33605122841E-03 8.40837828141E-03 8.34007678024E-03 8.31425235350E-03 8.33107622022E-03 8.33074833809E-03 8.33805437144E-03 8.33499427157E-03 8.40244778302E-03 8.33552723325E-03 8.33977765423E-03
../LO/LOjob/013/00/WpJ.WpJ_LO.LO.ptw.s1300.tab.gz 0.00000000000E+00 8.33262542530E-03 8.33516568224E-03 8.33310028225E-03 8.32079166794E-03 8.33952397288E-03 8.38483468365E-03 8.31264291486E-03 8.34708632438E-03 8.33257471477E-03 8.33241220856E-03 8.31928115458E-03 8.34603362314E-03 8.39996470808E-03 8.33043545920E-03 8.33205752404E-03
../LO/LOjob/059/00/WpJ.WpJ_LO.LO.ptw.s5900.tab.gz 0.00000000000E+00 8.32461473473E-03 8.34274439674E-03 8.33071379349E-03 8.33842394501E-03 8.34006099888E-03 8.40323249964E-03 8.33510348811E-03 8.33827899244E-03 8.34602304734E-03 8.33672668225E-03 8.34989436459E-03 8.33546659835E-03 8.41219744607E-03 8.33524704482E-03 8.32547569451E-03
../LO/LOjob/055/00/WpJ.WpJ_LO.LO.ptw.s5500.tab.gz 0.00000000000E+00 8.28727514012E-03 8.32963145411E-03 8.33383292606E-03 8.32953238009E-03 8.33069259241E-03 8.39361977142E-03 8.33785897639E-03 8.33681210082E-03 8.32866942361E-03 8.35594855050E-03 8.33887130134E-03 8.34005694383E-03 8.40271175106E-03 8.33531091167E-03 8.32744137686E-03
../LO/LOjob/097/00/WpJ.WpJ_LO.LO.ptw.s9700.tab.gz 0.00000000000E+00 8.31467712834E-03 8.33176623425E-03 8.33175854277E-03 8.33666942195E-03 8.33292435216E-03 8.39533825026E-03 8.33400465454E-03 8.34290085386E-03 8.33118733952E-03 8.33984793824E-03 8.33309998110E-03 8.33490981395E-03 8.39192204308E-03 8.33525682525E-03 8.33698705625E-03
../LO/LOjob/005/00/WpJ.WpJ_LO.LO.ptw.s500.tab.gz 0.00000000000E+00 8.33371464664E-03 8.33765965080E-03 8.33765253388E-03 8.34420298927E-03 8.33151777815E-03 8.40994933085E-03 8.33156984682E-03 8.33984748202E-03 8.33716387988E-03 8.32525670692E-03 8.33161011987E-03 8.32783628524E-03 8.40786045273E-03 8.33437766633E-03 8.33014656910E-03
../LO/LOjob/093/00/WpJ.WpJ_LO.LO.ptw.s9300.tab.gz 0.00000000000E+00 8.35290720152E-03 8.32654904032E-03 8.33162370523E-03 8.33705233672E-03 8.33216350580E-03 8.40193019900E-03 8.31523173104E-03 8.32402717286E-03 8.33495674832E-03 8.34338124018E-03 8.32708115107E-03 8.33323524905E-03 8.40514160014E-03 8.32534471006E-03 8.34653151857E-03
../LO/LOjob/001/00/WpJ.WpJ_LO.LO.ptw.s100.tab.gz 0.00000000000E+00 8.34294739981E-03 8.33608914696E-03 8.32274901404E-03 8.31755127318E-03 8.33226966543E-03 8.40492900382E-03 8.33189338146E-03 8.32946408902E-03 8.34358226553E-03 8.33530798099E-03 8.33568303022E-03 8.34406309330E-03 8.41786106723E-03 8.33062532812E-03 8.32959300588E-03
../LO/LOjob/118/00/WpJ.WpJ_LO.LO.ptw.s11800.tab.gz 0.00000000000E+00 8.30656426099E-03 8.33729394293E-03 8.32999441850E-03 8.32989875794E-03 8.32645373222E-03 8.40667849897E-03 8.33725986366E-03 8.33411968842E-03 8.31760566156E-03 8.33054955213E-03 8.33625441437E-03 8.33028551183E-03 8.39867585515E-03 8.34592674884E-03 8.34317824227E-03
../LO/LOjob/043/00/WpJ.WpJ_LO.LO.ptw.s4300.tab.gz 0.00000000000E+00 8.34376767710E-03 8.33723279803E-03 8.33507489387E-03 8.32786758402E-03 8.33819984380E-03 8.40828331222E-03 8.34444484807E-03 8.32136443300E-03 8.33709357416E-03 8.33761691866E-03 8.33939104443E-03 8.33404831761E-03 8.39651703903E-03 8.33822717517E-03 8.32882649374E-03
../LO/LOjob/085/00/WpJ.WpJ_LO.LO.ptw.s8500.tab.gz 0.00000000000E+00 8.39123712737E-03 8.33848640352E-03 8.33192360541E-03 8.34143418709E-03 8.33946265811E-03 8.40401774899E-03 8.33063258539E-03 8.31870523837E-03 8.32354504439E-03 8.32903212643E-03 8.31497536227E-03 8.33042113679E-03 8.40086417181E-03 8.33062721676E-03 8.33419629297E-03
../LO/LOjob/081/00/WpJ.WpJ_LO.LO.ptw.s8100.tab.gz 0.00000000000E+00 8.30656457094E-03 8.34223294974E-03 8.33428279428E-03 8.33136477582E-03 8.34278400174E-03 8.41022803471E-03 8.33120043705E-03 8.34113439702E-03 8.32168813112E-03 8.33256240243E-03 8.34503714498E-03 8.32697706142E-03 8.39441826992E-03 8.33023002392E-03 8.33639087699E-03
../LO/LOjob/106/00/WpJ.WpJ_LO.LO.ptw.s10600.tab.gz 0.00000000000E+00 8.37777349246E-03 8.32654293694E-03 8.31770350050E-03 8.32784460816E-03 8.33264152127E-03 8.40267785302E-03 8.31869771952E-03 8.34386039612E-03 8.34368075107E-03 8.33936416443E-03 8.34357127124E-03 8.33138266214E-03 8.40172353007E-03 8.33735441673E-03 8.33744683041E-03
../LO/LOjob/031/00/WpJ.WpJ_LO.LO.ptw.s3100.tab.gz 0.00000000000E+00 8.30917491365E-03 8.33333263254E-03 8.32855039929E-03 8.32743604127E-03 8.34099120907E-03 8.42060353406E-03 8.33065099419E-03 8.34022149615E-03 8.32831388855E-03 8.34284882284E-03 8.33591193171E-03 8.34172792069E-03 0.00000000000E+00 8.33180895041E-03 8.32429104183E-03
../LO/LOjob/102/00/WpJ.WpJ_LO.LO.ptw.s10200.tab.gz 0.00000000000E+00 8.34146729909E-03 8.33935591905E-03 8.33807155042E-03 8.33450541859E-03 8.32058190395E-03 8.39403762730E-03 8.34028833848E-03 8.33613832437E-03 8.32083410681E-03 8.32308757318E-03 8.34038156998E-03 8.34340177420E-03 8.41629490147E-03 8.34257657349E-03 8.34277886305E-03
../LO/LOjob/073/00/WpJ.WpJ_LO.LO.ptw.s7300.tab.gz 0.00000000000E+00 8.35343139421E-03 8.32513649519E-03 8.33812629348E-03 8.33968735422E-03 8.32943552216E-03 8.40423221402E-03 8.32063709283E-03 8.33295390075E-03 8.33847904139E-03 8.33508264731E-03 8.33379772936E-03 8.32625029034E-03 8.40389839746E-03 8.33779272652E-03 8.33052103048E-03
../LO/LOjob/120/00/WpJ.WpJ_LO.LO.ptw.s12000.tab.gz 0.00000000000E+00 8.32105196117E-03 8.32265352822E-03 8.33356477087E-03 8.33432483105E-03 8.33907617500E-03 8.39871907397E-03 8.35737325524E-03 8.32411471783E-03 8.31942299229E-03 8.32473418785E-03 8.32227401187E-03 8.32981849583E-03 8.40493708707E-03 8.32998357023E-03 8.33335306360E-03
../V/Vjob/068/00/WpJ.WpJ_V.V.ptw.s6800.tab.gz 0.00000000000E+00 8.47854373181E-03 8.25434638873E-03 8.32747687818E-03 8.38442615818E-03 8.39324792378E-03 8.38027177174E-03 8.43983296137E-03 8.58887982575E-03 8.22273105667E-03 8.12371547273E-03 8.35011008721E-03 8.35619780603E-03 8.50780740605E-03 8.16514669318E-03 8.36610926619E-03
../V/Vjob/018/00/WpJ.WpJ_V.V.ptw.s1800.tab.gz 0.00000000000E+00 8.30485601860E-03 8.36254794611E-03 8.29163849717E-03 8.58807803959E-03 8.49236072575E-03 8.26628170307E-03 8.22997865580E-03 8.39932287169E-03 8.53246967665E-03 8.40517136247E-03 8.28401525517E-03 8.31630432973E-03 8.20099743809E-03 8.45715608315E-03 8.42499983257E-03
../V/Vjob/014/00/WpJ.WpJ_V.V.ptw.s1400.tab.gz 0.00000000000E+00 8.62575678214E-03 8.42288936814E-03 8.34114087508E-03 8.17478809272E-03 8.21683687492E-03 8.38515219223E-03 8.28402299306E-03 8.46032965188E-03 8.29747402220E-03 8.27282576897E-03 8.41500298637E-03 8.41067055019E-03 8.35246796566E-03 8.18526836910E-03 8.34850780185E-03
../V/Vjob/056/00/WpJ.WpJ_V.V.ptw.s5600.tab.gz 0.00000000000E+00 8.22431474514E-03 8.40764884204E-03 8.33949518721E-03 8.30008139397E-03 8.42667796235E-03 8.06420282158E-03 8.66507500782E-03 8.21555494721E-03 8.24714669560E-03 8.29148156939E-03 8.23380895369E-03 8.28272136965E-03 8.19621346068E-03 8.14577225879E-03 8.32549369253E-03
../V/Vjob/098/00/WpJ.WpJ_V.V.ptw.s9800.tab.gz 0.00000000000E+00 8.21148813306E-03 8.33347679862E-03 8.36466216389E-03 8.17928133553E-03 8.36736495137E-03 8.26351852002E-03 8.19011605087E-03 8.26163526969E-03 8.22256049932E-03 8.18411673065E-03 8.24311418326E-03 8.39822300009E-03 8.37855725985E-03 8.29186799089E-03 8.29767580929E-03
../V/Vjob/006/00/WpJ.WpJ_V.V.ptw.s600.tab.gz 0.00000000000E+00 7.77743601014E-03 8.28829515132E-03 8.39521302873E-03 8.42291968045E-03 8.40080287324E-03 8.10648508081E-03 8.08741024771E-03 8.50764426711E-03 8.56684225639E-03 8.03752319021E-03 8.39895208699E-03 8.21546546259E-03 8.33602311453E-03 8.35645592165E-03 8.45095422077E-03
../V/Vjob/094/00/WpJ.WpJ_V.V.ptw.s9400.tab.gz 0.00000000000E+00 8.62053571679E-03 8.28092758933E-03 8.38614613426E-03 8.37939904827E-03 8.37559044601E-03 8.42531513438E-03 8.33897076771E-03 8.61616781983E-03 8.52993591232E-03 8.30642873166E-03 8.33893182767E-03 8.11243619970E-03 8.02635107659E-03 8.24870461017E-03 8.42116911421E-03
../V/Vjob/002/00/WpJ.WpJ_V.V.ptw.s200.tab.gz 0.00000000000E+00 8.20064789256E-03 8.28604901076E-03 8.46282491632E-03 8.38918141841E-03 8.39287247359E-03 8.17044978120E-03 8.82404981370E-03 7.98980260095E-03 8.37865044927E-03 8.25585360539E-03 8.13118343956E-03 8.17213732014E-03 8.57374586120E-03 8.49646745640E-03 8.42123210654E-03
../V/Vjob/048/00/WpJ.WpJ_V.V.ptw.s4800.tab.gz 0.00000000000E+00 8.15180695690E-03 8.33569035033E-03 8.35893422082E-03 8.35384597105E-03 8.20080662424E-03 8.25414119260E-03 8.59438330543E-03 8.39462020743E-03 8.35554156796E-03 8.19542354361E-03 8.08593395144E-03 8.45782672576E-03 8.18473415862E-03 8.03357729864E-03 8.45303263082E-03
